user_id,checkout_date,item_id
d2754cf4-3149-40b2-ae6b-58b1557f9cf1,2017-12-23,25
12fff9d9-7cc7-4432-ac6f-58dba2776e6c,2017-12-23,28
12fff9d9-7cc7-4432-ac6f-58dba2776e6c,2017-12-23,3
4dd3ca92-3449-4d81-870a-a2e66edef7d4,2017-12-23,28
4dd3ca92-3449-4d81-870a-a2e66edef7d4,2017-12-23,2
4dd3ca92-3449-4d81-870a-a2e66edef7d4,2017-12-23,8
1bb754f6-f1f8-4378-a744-38b76f6a50aa,2017-12-23,23
1bb754f6-f1f8-4378-a744-38b76f6a50aa,2017-12-23,29
1bb754f6-f1f8-4378-a744-38b76f6a50aa,2017-12-23,21
1bb754f6-f1f8-4378-a744-38b76f6a50aa,2017-12-23,11
1bb754f6-f1f8-4378-a744-38b76f6a50aa,2017-12-23,7
5496e6af-e0ac-45c7-9e7e-e685f0aa508a,2017-12-23,25
5496e6af-e0ac-45c7-9e7e-e685f0aa508a,2017-12-23,6
5496e6af-e0ac-45c7-9e7e-e685f0aa508a,2017-12-23,22
63eacf7b-7abd-4aaf-a284-89459f1695c2,2017-12-23,25
63eacf7b-7abd-4aaf-a284-89459f1695c2,2017-12-23,9
63eacf7b-7abd-4aaf-a284-89459f1695c2,2017-12-23,11
222baa18-7945-4f3c-8e29-15f9be5d93b1,2017-12-23,11
222baa18-7945-4f3c-8e29-15f9be5d93b1,2017-12-23,4
222baa18-7945-4f3c-8e29-15f9be5d93b1,2017-12-23,1
222baa18-7945-4f3c-8e29-15f9be5d93b1,2017-12-23,31
5325739a-47b4-4b63-8b45-2862821a5efb,2017-12-23,21
5325739a-47b4-4b63-8b45-2862821a5efb,2017-12-23,20
5325739a-47b4-4b63-8b45-2862821a5efb,2017-12-23,9
5325739a-47b4-4b63-8b45-2862821a5efb,2017-12-23,19
d1a1b972-2fc5-4105-83f5-91b0feb089b3,2017-12-23,31
d1a1b972-2fc5-4105-83f5-91b0feb089b3,2017-12-23,21
d1a1b972-2fc5-4105-83f5-91b0feb089b3,2017-12-23,5
d5932dc1-5c28-4615-a0bf-7cafc0848ce1,2017-12-23,25
d5932dc1-5c28-4615-a0bf-7cafc0848ce1,2017-12-23,15
d5932dc1-5c28-4615-a0bf-7cafc0848ce1,2017-12-23,6
00e22250-9433-48b2-b406-26664337aed8,2017-12-23,7
e38d5242-72dc-41d6-9e7e-c8d642565035,2017-12-23,22
5824d018-76cf-4da4-a981-5dfab54d74d5,2017-12-23,1
5824d018-76cf-4da4-a981-5dfab54d74d5,2017-12-23,15
5824d018-76cf-4da4-a981-5dfab54d74d5,2017-12-23,11
5824d018-76cf-4da4-a981-5dfab54d74d5,2017-12-23,3
5824d018-76cf-4da4-a981-5dfab54d74d5,2017-12-23,21
3ab3733b-82a8-4c24-b8db-7b90c3fd94de,2017-12-23,6
0af1be9a-dc55-4e41-94fb-04e04d9c96e5,2017-12-23,28
0af1be9a-dc55-4e41-94fb-04e04d9c96e5,2017-12-23,8
0af1be9a-dc55-4e41-94fb-04e04d9c96e5,2017-12-23,1
f4d9a380-fff8-456c-a5d9-725e7e1c8eb7,2017-12-23,30
5dbb1b92-4f9f-4801-b11c-c03c088cb5f0,2017-12-23,3
5dbb1b92-4f9f-4801-b11c-c03c088cb5f0,2017-12-23,21
5dbb1b92-4f9f-4801-b11c-c03c088cb5f0,2017-12-23,18
5dbb1b92-4f9f-4801-b11c-c03c088cb5f0,2017-12-23,4
5dbb1b92-4f9f-4801-b11c-c03c088cb5f0,2017-12-23,17
9ff6fdc6-b161-4f8c-ae12-c1d2512bd6f7,2017-12-23,32
9ff6fdc6-b161-4f8c-ae12-c1d2512bd6f7,2017-12-23,24
ab07978a-f729-4547-b03b-cf9dcb8afafb,2017-12-23,10
ab07978a-f729-4547-b03b-cf9dcb8afafb,2017-12-23,22
ab07978a-f729-4547-b03b-cf9dcb8afafb,2017-12-23,1
ab07978a-f729-4547-b03b-cf9dcb8afafb,2017-12-23,32
1878598e-460a-4bac-8f75-f3c5cdcb739a,2017-12-23,8
1878598e-460a-4bac-8f75-f3c5cdcb739a,2017-12-23,18
1878598e-460a-4bac-8f75-f3c5cdcb739a,2017-12-23,6
d8ed7a2a-5295-4bdc-8db7-2ae654cc9665,2017-12-23,10
d8ed7a2a-5295-4bdc-8db7-2ae654cc9665,2017-12-23,9
d8ed7a2a-5295-4bdc-8db7-2ae654cc9665,2017-12-23,5
d8ed7a2a-5295-4bdc-8db7-2ae654cc9665,2017-12-23,30
b9429bba-9f01-4811-afbd-0fd58739122a,2017-12-23,15
421d560e-e82d-4901-9503-5790531fa7a5,2017-12-23,1
421d560e-e82d-4901-9503-5790531fa7a5,2017-12-23,20
5f6da75f-2ef9-41d7-af65-c5f39259c988,2017-12-23,28
f810952e-86a0-49c9-819f-f468ee74934b,2017-12-23,28
160ca1f5-eca7-450d-adda-bf6e57932fb1,2017-12-23,7
160ca1f5-eca7-450d-adda-bf6e57932fb1,2017-12-23,29
160ca1f5-eca7-450d-adda-bf6e57932fb1,2017-12-23,15
160ca1f5-eca7-450d-adda-bf6e57932fb1,2017-12-23,19
160ca1f5-eca7-450d-adda-bf6e57932fb1,2017-12-23,5
09c3bdf8-f317-4dd7-8657-2b176d5241c3,2017-12-23,1
09c3bdf8-f317-4dd7-8657-2b176d5241c3,2017-12-23,23
9dc7063d-4134-48b9-8812-b8a60fd66d9f,2017-12-23,15
9dc7063d-4134-48b9-8812-b8a60fd66d9f,2017-12-23,2
9dc7063d-4134-48b9-8812-b8a60fd66d9f,2017-12-23,23
9dc7063d-4134-48b9-8812-b8a60fd66d9f,2017-12-23,13
00aeeaa5-47f6-489d-8009-308209f1bb62,2017-12-23,17
00aeeaa5-47f6-489d-8009-308209f1bb62,2017-12-23,22
00aeeaa5-47f6-489d-8009-308209f1bb62,2017-12-23,24
00aeeaa5-47f6-489d-8009-308209f1bb62,2017-12-23,1
020f710d-8b89-4115-8249-ed14ea4566dc,2017-12-23,2
020f710d-8b89-4115-8249-ed14ea4566dc,2017-12-23,32
020f710d-8b89-4115-8249-ed14ea4566dc,2017-12-23,31
8c15f048-ca4e-4ff4-9a09-43089f699515,2017-12-23,12
b2af7a32-3c1a-4111-bae4-67df13bddba1,2017-12-23,21
7f69f64e-d13c-4025-a4cf-d64862f003ae,2017-12-23,24
7f69f64e-d13c-4025-a4cf-d64862f003ae,2017-12-23,15
7f69f64e-d13c-4025-a4cf-d64862f003ae,2017-12-23,27
7f69f64e-d13c-4025-a4cf-d64862f003ae,2017-12-23,10
81c2a60b-bfca-4572-babf-7c4f710f3ae3,2017-12-23,27
81c2a60b-bfca-4572-babf-7c4f710f3ae3,2017-12-23,9
150dd42e-c02a-41c6-94fc-3b1d8b581b62,2017-12-23,29
ecf16ba9-ac27-4dac-8acf-c3ea30741383,2017-12-23,8
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,2017-12-23,32
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,2017-12-23,25
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,2017-12-23,8
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,2017-12-23,20
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,2017-12-23,7
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,2017-12-23,16
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,2017-12-23,23
7b814c11-453c-4334-8a93-2b89aebdf24c,2017-12-23,8
7b814c11-453c-4334-8a93-2b89aebdf24c,2017-12-23,10
7b814c11-453c-4334-8a93-2b89aebdf24c,2017-12-23,29
7b814c11-453c-4334-8a93-2b89aebdf24c,2017-12-23,30
e3245641-5598-464c-abd2-5bce9ac29186,2017-12-23,10
e3245641-5598-464c-abd2-5bce9ac29186,2017-12-23,19
e3245641-5598-464c-abd2-5bce9ac29186,2017-12-23,0
a81b65fd-ed55-454d-8dbf-623494f957a3,2017-12-23,2
a81b65fd-ed55-454d-8dbf-623494f957a3,2017-12-23,23
cda16299-ff41-4560-9c38-40a917c55909,2017-12-23,24
28cb380f-b65e-4697-84ab-88d8ac1915e3,2017-12-23,4
28cb380f-b65e-4697-84ab-88d8ac1915e3,2017-12-23,32
58ca11bb-9be5-43c0-99bf-950f8d1aceaf,2017-12-23,11
58ca11bb-9be5-43c0-99bf-950f8d1aceaf,2017-12-23,3
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,2017-12-23,22
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,2017-12-23,12
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,2017-12-23,17
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,2017-12-23,25
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,2017-12-23,32
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,2017-12-23,26
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,2017-12-23,24
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,2017-12-23,13
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,2017-12-23,5
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,2017-12-23,8
6a4a7c4a-ef13-44d8-82ba-ac82ad7a9a65,2017-12-23,5
6a4a7c4a-ef13-44d8-82ba-ac82ad7a9a65,2017-12-23,18
e0e2c962-6f9b-4022-96fe-859cb22c767d,2017-12-23,27
e0e2c962-6f9b-4022-96fe-859cb22c767d,2017-12-23,29
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,2017-12-23,7
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,2017-12-23,6
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,2017-12-23,12
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,2017-12-23,2
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,2017-12-23,16
2c2c7141-7b3e-4278-8f86-c0a8a9f0ed8e,2017-12-23,17
2c2c7141-7b3e-4278-8f86-c0a8a9f0ed8e,2017-12-23,10
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,2017-12-23,2
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,2017-12-23,28
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,2017-12-23,21
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,2017-12-23,31
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,2017-12-23,5
18d83dbf-e409-435d-9e29-644a02b39860,2017-12-23,0
18d83dbf-e409-435d-9e29-644a02b39860,2017-12-23,1
18d83dbf-e409-435d-9e29-644a02b39860,2017-12-23,32
c076275d-3b0c-485e-b139-33baf3f8a88d,2017-12-23,32
c076275d-3b0c-485e-b139-33baf3f8a88d,2017-12-23,29
c076275d-3b0c-485e-b139-33baf3f8a88d,2017-12-23,20
c076275d-3b0c-485e-b139-33baf3f8a88d,2017-12-23,10
82631022-b319-4668-8495-05d00befeea7,2017-12-23,31
82631022-b319-4668-8495-05d00befeea7,2017-12-23,6
82631022-b319-4668-8495-05d00befeea7,2017-12-23,12
82631022-b319-4668-8495-05d00befeea7,2017-12-23,26
c42cbce4-e44a-4275-9eb0-af1befea3fd8,2017-12-23,12
c42cbce4-e44a-4275-9eb0-af1befea3fd8,2017-12-23,14
c42cbce4-e44a-4275-9eb0-af1befea3fd8,2017-12-23,7
