item_id,year/month,year,month,costs,Discount,net_sales,revenue ,sales_quantity
43128,May-11,2011,5,12000,1358.55,25812.33,27170.88,8
21805,Apr-07,2007,4,13500,1440,27360,28800,9
33689,Aug-07,2007,8,13500,1440,27360,28800,9
25541,Sep-07,2007,9,13500,1440,27360,28800,9
19357,Jun-07,2007,6,15000,1600,30400,32000,10
35665,Jul-08,2008,7,15000,1624,30856,32480,10
29774,Aug-08,2008,8,15000,1624,30856,32480,10
32404,Apr-11,2011,4,15000,1698.18,32265.42,33963.6,10
38931,Jun-10,2010,6,19500,2175.02,41325.19,43500.21,13
36211,May-10,2010,5,21000,2342.32,44504.06,46846.38,14
32910,Jun-09,2009,6,22500,2472.55,46978.25,49450.8,15
47098,Jun-11,2011,6,25500,2886.9,54851.22,57738.12,17
35659,Jun-08,2008,6,33000,3572.8,67883.2,71456,22
45436,Feb-10,2010,2,1500,167.31,3178.86,3346.17,1
48666,Jan-11,2011,1,1500,169.82,3226.54,3396.36,1
21226,Jan-09,2009,1,3000,329.68,6263.76,6593.44,2
14229,Nov-09,2009,11,3000,329.67,6263.77,6593.44,2
35559,Jan-10,2010,1,3000,334.62,6357.72,6692.34,2
44329,Nov-10,2010,11,3000,334.62,6357.72,6692.34,2
19578,Mar-11,2011,3,3000,339.64,6453.08,6792.72,2
31603,Nov-11,2011,11,3000,339.64,6453.08,6792.72,2
45448,Oct-07,2007,10,4500,480,9120,9600,3
49890,Nov-07,2007,11,4500,480,9120,9600,3
20104,Nov-08,2008,11,4500,487.2,9256.8,9744,3
41198,Dec-08,2008,12,4500,487.2,9256.8,9744,3
10861,Dec-09,2009,12,4500,494.51,9395.65,9890.16,3
29591,Dec-11,2011,12,4500,509.46,9679.62,10189.08,3
22352,Dec-07,2007,12,6000,640,12160,12800,4
14033,Mar-08,2008,3,6000,649.6,12342.4,12992,4
19783,Oct-08,2008,10,6000,649.6,12342.4,12992,4
31528,Sep-09,2009,9,6000,659.34,12527.54,13186.88,4
29439,Dec-10,2010,12,6000,669.24,12715.44,13384.68,4
23311,Feb-11,2011,2,6000,679.27,12906.17,13585.44,4
45247,Aug-07,2007,8,7500,800,15200,16000,5
43448,Jan-08,2008,1,7500,812,15428,16240,5
12634,Feb-09,2009,2,7500,824.18,15659.42,16483.6,5
22932,Jul-09,2009,7,7500,824.18,15659.42,16483.6,5
14143,Oct-09,2009,10,7500,824.18,15659.42,16483.6,5
13185,Oct-10,2010,10,7500,836.55,15894.3,16730.85,5
30712,Jan-07,2007,1,9000,960,18240,19200,6
40909,Feb-08,2008,2,9000,974.4,18513.6,19488,6
39100,Mar-09,2009,3,9000,989.02,18791.3,19780.32,6
44229,Mar-10,2010,3,9000,1003.85,19073.17,20077.02,6
47400,Apr-11,2011,4,9000,1018.91,19359.25,20378.16,6
42237,Feb-07,2007,2,10500,1120,21280,22400,7
41879,Aug-09,2009,8,10500,1153.86,21923.18,23077.04,7
49470,Mar-07,2007,3,12000,1280,24320,25600,8
43174,Jul-07,2007,7,13500,1440,27360,28800,9
29915,Aug-08,2008,8,15000,1624,30856,32480,10
41171,Apr-09,2009,4,15000,1648.36,31318.84,32967.2,10
40322,May-09,2009,5,16500,1813.2,34450.72,36263.92,11
27615,Oct-11,2011,10,16500,1868,35491.96,37359.96,11
23541,Jul-10,2010,7,18000,2007.7,38146.34,40154.04,12
38870,Sep-10,2010,9,18000,2007.71,38146.33,40154.04,12
23782,Apr-08,2008,4,21000,2273.6,43198.4,45472,14
30036,Sep-11,2011,9,21000,2377.45,45171.59,47549.04,14
37359,Sep-07,2007,9,22500,2400,45600,48000,15
26852,Apr-10,2010,4,24000,2676.94,50861.78,53538.72,16
43738,Jul-11,2011,7,24000,2717.09,51624.67,54341.76,16
31473,Aug-10,2010,8,25500,2844.25,54040.64,56884.89,17
25189,Jul-08,2008,7,28500,3085.6,58626.4,61712,19
23487,Jun-09,2009,6,28500,3131.88,59505.8,62637.68,19
19063,Aug-11,2011,8,28500,3226.54,61304.3,64530.84,19
19355,Jun-08,2008,6,34500,3735.2,70968.8,74704,23
44894,Apr-07,2007,4,40500,4320,82080,86400,27
27932,May-11,2011,5,40500,4585.08,87116.64,91701.72,27
25917,May-10,2010,5,45000,5019.26,95365.84,100385.1,30
46570,May-07,2007,5,54000,5760,109440,115200,36
39830,May-08,2008,5,54000,5846.4,111081.6,116928,36
44662,Jun-11,2011,6,58500,6622.9,125835.14,132458.04,39
31236,Jun-10,2010,6,60000,6692.34,127154.46,133846.8,40
24979,Jun-07,2007,6,67500,7200,136800,144000,45
42973,Mar-07,2007,3,16,1.6,30.4,32,1
23357,Mar-08,2008,3,16,1.62,30.86,32.48,1
32114,Nov-08,2008,11,16,1.62,30.86,32.48,1
38099,Jan-09,2009,1,16,1.65,31.32,32.97,1
10175,Sep-09,2009,9,16,1.65,31.32,32.97,1
31052,Dec-09,2009,12,16,1.65,31.32,32.97,1
18869,Jan-10,2010,1,16,1.67,31.79,33.46,1
37973,Feb-10,2010,2,16,1.67,31.79,33.46,1
20613,Mar-10,2010,3,16,1.67,31.79,33.46,1
17058,Jan-11,2011,1,16,1.7,32.26,33.96,1
41286,Feb-11,2011,2,16,1.7,32.26,33.96,1
46434,Dec-11,2011,12,16,1.7,32.26,33.96,1
43095,Jan-07,2007,1,32,3.2,60.8,64,2
39953,Aug-07,2007,8,32,3.2,60.8,64,2
31262,Dec-07,2007,12,32,3.2,60.8,64,2
33086,Nov-09,2009,11,32,3.3,62.64,65.94,2
25097,Nov-10,2010,11,32,3.34,63.58,66.92,2
26559,Nov-11,2011,11,32,3.4,64.52,67.92,2
42920,Nov-07,2007,11,48,4.8,91.2,96,3
46978,Jan-08,2008,1,48,4.87,92.57,97.44,3
25381,Apr-08,2008,4,48,4.87,92.57,97.44,3
23802,Feb-09,2009,2,48,4.95,93.96,98.91,3
20215,Mar-09,2009,3,48,4.95,93.96,98.91,3
24577,May-11,2011,5,48,5.09,96.79,101.88,3
17510,Feb-07,2007,2,64,6.4,121.6,128,4
31177,Oct-07,2007,10,64,6.4,121.6,128,4
18345,Feb-08,2008,2,64,6.49,123.43,129.92,4
15162,Aug-09,2009,8,64,6.6,125.28,131.88,4
45010,Oct-09,2009,10,64,6.59,125.29,131.88,4
22332,Oct-10,2010,10,64,6.69,127.15,133.84,4
28372,Mar-11,2011,3,64,6.79,129.05,135.84,4
45224,Sep-11,2011,9,64,6.79,129.05,135.84,4
39659,Sep-08,2008,9,80,8.12,154.28,162.4,5
19784,Apr-10,2010,4,80,8.36,158.94,167.3,5
34614,Oct-11,2011,10,80,8.49,161.31,169.8,5
15241,Aug-10,2010,8,96,10.03,190.73,200.76,6
24530,Sep-10,2010,9,96,10.04,190.72,200.76,6
38942,Jun-08,2008,6,128,12.98,246.86,259.84,8
32926,Aug-08,2008,8,128,12.99,246.85,259.84,8
17845,Aug-11,2011,8,128,13.59,258.09,271.68,8
40514,Sep-07,2007,9,144,14.4,273.6,288,9
33917,Jun-09,2009,6,144,14.84,281.89,296.73,9
32829,Jul-09,2009,7,144,14.84,281.89,296.73,9
19549,Jul-10,2010,7,144,15.06,286.08,301.14,9
39134,Jun-11,2011,6,144,15.28,290.36,305.64,9
28849,Jul-11,2011,7,144,15.29,290.35,305.64,9
19755,Jul-08,2008,7,160,16.24,308.56,324.8,10
10950,Apr-09,2009,4,160,16.49,313.21,329.7,10
24342,Apr-07,2007,4,176,17.6,334.4,352,11
17643,Jul-07,2007,7,176,17.6,334.4,352,11
21696,Apr-11,2011,4,192,20.38,387.14,407.52,12
27613,May-09,2009,5,224,23.08,438.5,461.58,14
42960,May-10,2010,5,240,25.09,476.81,501.9,15
43740,Jun-10,2010,6,240,25.1,476.8,501.9,15
48619,May-08,2008,5,272,27.61,524.55,552.16,17
43190,Jun-07,2007,6,336,33.6,638.4,672,21
16523,May-07,2007,5,352,35.2,668.8,704,22
48698,Jan-07,2007,1,25,2.5,47.5,50,1
40978,Feb-07,2007,2,25,2.5,47.5,50,1
32310,Jan-08,2008,1,25,2.54,48.21,50.75,1
11986,Feb-08,2008,2,25,2.54,48.21,50.75,1
21838,Dec-08,2008,12,25,2.54,48.21,50.75,1
34053,Jan-09,2009,1,25,2.58,48.93,51.51,1
15624,Nov-09,2009,11,25,2.58,48.93,51.51,1
20827,Mar-10,2010,3,25,2.61,49.67,52.28,1
36838,Dec-10,2010,12,25,2.61,49.67,52.28,1
39286,Jan-11,2011,1,25,2.65,50.42,53.07,1
22028,Feb-11,2011,2,25,2.65,50.42,53.07,1
36794,Nov-11,2011,11,25,2.65,50.42,53.07,1
16279,Dec-11,2011,12,25,2.65,50.42,53.07,1
16389,Feb-09,2009,2,50,5.15,97.87,103.02,2
36397,Mar-09,2009,3,50,5.15,97.87,103.02,2
40568,Dec-09,2009,12,50,5.16,97.86,103.02,2
16350,Jan-10,2010,1,50,5.22,99.34,104.56,2
39481,Apr-10,2010,4,50,5.23,99.33,104.56,2
48454,Mar-07,2007,3,75,7.5,142.5,150,3
37176,Oct-07,2007,10,75,7.5,142.5,150,3
49605,Nov-07,2007,11,75,7.5,142.5,150,3
34374,Sep-10,2010,9,75,7.84,149,156.84,3
17223,Sep-11,2011,9,75,7.96,151.25,159.21,3
23868,Mar-08,2008,3,100,10.15,192.85,203,4
42805,Oct-08,2008,10,100,10.15,192.85,203,4
28708,May-09,2009,5,100,10.3,195.74,206.04,4
33953,Oct-09,2009,10,100,10.3,195.74,206.04,4
22661,Jul-10,2010,7,100,10.45,198.67,209.12,4
12533,Jul-09,2009,7,125,12.89,244.66,257.55,5
12321,Sep-09,2009,9,125,12.89,244.66,257.55,5
30053,Oct-10,2010,10,125,13.07,248.33,261.4,5
48079,Mar-11,2011,3,125,13.27,252.08,265.35,5
38641,Apr-11,2011,4,125,13.26,252.09,265.35,5
44752,Aug-11,2011,8,125,13.27,252.08,265.35,5
32582,Oct-11,2011,10,125,13.27,252.08,265.35,5
37193,May-08,2008,5,150,15.23,289.27,304.5,6
35121,Aug-09,2009,8,175,18.04,342.53,360.57,7
34821,Jun-07,2007,6,200,20,380,400,8
11422,Sep-07,2007,9,200,20,380,400,8
46095,Aug-08,2008,8,200,20.3,385.7,406,8
19925,Aug-10,2010,8,200,20.91,397.33,418.24,8
21090,Jul-07,2007,7,225,22.5,427.5,450,9
46947,Aug-07,2007,8,225,22.5,427.5,450,9
43220,Apr-09,2009,4,250,25.75,489.35,515.1,10
13449,May-10,2010,5,250,26.14,496.66,522.8,10
36253,Jul-08,2008,7,275,27.91,530.34,558.25,11
44550,Jul-11,2011,7,275,29.19,554.58,583.77,11
38866,Apr-07,2007,4,325,32.5,617.5,650,13
14558,Jun-08,2008,6,350,35.53,674.97,710.5,14
41069,Jun-10,2010,6,350,36.6,695.32,731.92,14
23135,Apr-08,2008,4,375,38.07,723.18,761.25,15
10767,Jun-09,2009,6,375,38.63,734.02,772.65,15
49479,May-11,2011,5,400,42.45,806.67,849.12,16
33809,Jun-11,2011,6,450,47.76,907.5,955.26,18
45702,May-07,2007,5,500,50,950,1000,20
29589,Jan-07,2007,1,15,1.5,28.5,30,1
21262,Oct-07,2007,10,15,1.5,28.5,30,1
23948,Jan-08,2008,1,15,1.52,28.93,30.45,1
32942,Mar-09,2009,3,15,1.55,29.36,30.91,1
14190,Oct-09,2009,10,15,1.55,29.36,30.91,1
48637,Dec-09,2009,12,15,1.55,29.36,30.91,1
36970,Feb-10,2010,2,15,1.57,29.8,31.37,1
14971,Nov-10,2010,11,15,1.57,29.8,31.37,1
25160,Nov-11,2011,11,15,1.59,30.25,31.84,1
42812,Feb-07,2007,2,30,3,57,60,2
20423,Mar-07,2007,3,30,3,57,60,2
10443,Nov-07,2007,11,30,3,57,60,2
13912,Nov-08,2008,11,30,3.04,57.86,60.9,2
26568,Jan-09,2009,1,30,3.1,58.72,61.82,2
30190,Feb-09,2009,2,30,3.09,58.73,61.82,2
12662,Jul-09,2009,7,30,3.09,58.73,61.82,2
43930,Sep-09,2009,9,30,3.09,58.73,61.82,2
29241,Nov-09,2009,11,30,3.1,58.72,61.82,2
46732,Jan-10,2010,1,30,3.14,59.6,62.74,2
16979,Mar-10,2010,3,30,3.14,59.6,62.74,2
31640,May-10,2010,5,30,3.14,59.6,62.74,2
46423,Jan-11,2011,1,30,3.18,60.5,63.68,2
16748,Mar-11,2011,3,30,3.18,60.5,63.68,2
19786,Aug-11,2011,8,30,3.18,60.5,63.68,2
16555,Oct-11,2011,10,30,3.18,60.5,63.68,2
47972,Dec-11,2011,12,30,3.18,60.5,63.68,2
32472,Sep-07,2007,9,45,4.5,85.5,90,3
14925,Dec-07,2007,12,45,4.5,85.5,90,3
30820,May-08,2008,5,45,4.57,86.78,91.35,3
43848,Jun-09,2009,6,45,4.64,88.09,92.73,3
13367,Feb-11,2011,2,45,4.77,90.75,95.52,3
39622,Feb-08,2008,2,60,6.09,115.71,121.8,4
46287,Oct-08,2008,10,60,6.09,115.71,121.8,4
33622,Apr-10,2010,4,60,6.27,119.21,125.48,4
48134,Sep-10,2010,9,60,6.28,119.2,125.48,4
11180,Oct-10,2010,10,60,6.28,119.2,125.48,4
21431,Jul-11,2011,7,60,6.37,120.99,127.36,4
17243,May-07,2007,5,75,7.5,142.5,150,5
24624,Mar-08,2008,3,75,7.61,144.64,152.25,5
21333,Jul-08,2008,7,75,7.61,144.64,152.25,5
32323,Jul-10,2010,7,75,7.85,149,156.85,5
40825,Aug-10,2010,8,75,7.85,149,156.85,5
13915,Sep-11,2011,9,75,7.96,151.24,159.2,5
33094,Jul-07,2007,7,90,9,171,180,6
16005,Aug-08,2008,8,90,9.14,173.56,182.7,6
14763,Sep-08,2008,9,90,9.14,173.56,182.7,6
28140,Apr-09,2009,4,105,10.82,205.55,216.37,7
46823,May-09,2009,5,105,10.82,205.55,216.37,7
24373,Aug-09,2009,8,105,10.82,205.55,216.37,7
36582,Aug-07,2007,8,120,12,228,240,8
40396,Apr-08,2008,4,120,12.19,231.41,243.6,8
26850,Jun-07,2007,6,135,13.5,256.5,270,9
13370,Jun-10,2010,6,165,17.26,327.81,345.07,11
21350,May-11,2011,5,165,17.52,332.72,350.24,11
18509,Apr-11,2011,4,180,19.1,362.98,382.08,12
22218,Apr-07,2007,4,195,19.5,370.5,390,13
12195,Jun-08,2008,6,345,35.02,665.33,700.35,23
23819,Jan-07,2007,1,10,1,19,20,1
47926,Mar-07,2007,3,10,1,19,20,1
16593,Dec-07,2007,12,10,1,19,20,1
11458,Feb-08,2008,2,10,1.02,19.28,20.3,1
42434,Oct-08,2008,10,10,1.02,19.28,20.3,1
37160,Jan-09,2009,1,10,1.03,19.57,20.6,1
28094,Feb-09,2009,2,10,1.03,19.57,20.6,1
47603,Oct-09,2009,10,10,1.03,19.57,20.6,1
20805,Mar-10,2010,3,10,1.05,19.86,20.91,1
41629,Feb-11,2011,2,10,1.06,20.17,21.23,1
36974,Aug-07,2007,8,20,2,38,40,2
11072,Jul-08,2008,7,20,2.03,38.57,40.6,2
26008,Nov-08,2008,11,20,2.04,38.56,40.6,2
31819,Mar-09,2009,3,20,2.06,39.14,41.2,2
12526,Sep-09,2009,9,20,2.06,39.14,41.2,2
33586,Sep-10,2010,9,20,2.09,39.73,41.82,2
13507,Oct-10,2010,10,20,2.09,39.73,41.82,2
12767,Dec-10,2010,12,20,2.1,39.72,41.82,2
23696,Oct-11,2011,10,20,2.12,40.34,42.46,2
30220,Nov-11,2011,11,20,2.12,40.34,42.46,2
34583,Dec-11,2011,12,20,2.12,40.34,42.46,2
19990,Nov-07,2007,11,30,3,57,60,3
33919,Jan-08,2008,1,30,3.05,57.85,60.9,3
41111,Jul-09,2009,7,30,3.09,58.71,61.8,3
43113,Apr-11,2011,4,30,3.18,60.51,63.69,3
49023,Aug-11,2011,8,30,3.18,60.51,63.69,3
47394,Oct-07,2007,10,40,4,76,80,4
15535,Sep-08,2008,9,40,4.07,77.13,81.2,4
45484,Apr-10,2010,4,40,4.19,79.45,83.64,4
46459,Mar-11,2011,3,40,4.25,80.67,84.92,4
37018,Jul-07,2007,7,50,5,95,100,5
15110,Jul-11,2011,7,50,5.31,100.84,106.15,5
31971,Apr-07,2007,4,60,6,114,120,6
41290,Sep-07,2007,9,60,6,114,120,6
46884,Mar-08,2008,3,60,6.09,115.71,121.8,6
19334,Apr-09,2009,4,60,6.18,117.42,123.6,6
13637,May-09,2009,5,60,6.18,117.42,123.6,6
12555,Aug-09,2009,8,60,6.18,117.42,123.6,6
33128,Aug-08,2008,8,70,7.11,134.99,142.1,7
14587,Jun-10,2010,6,80,8.37,158.91,167.28,8
30459,Aug-10,2010,8,80,8.37,158.91,167.28,8
17160,Sep-11,2011,9,80,8.49,161.35,169.84,8
28307,Apr-08,2008,4,90,9.14,173.56,182.7,9
37100,May-08,2008,5,90,9.14,173.56,182.7,9
46578,Jun-09,2009,6,90,9.27,176.13,185.4,9
47622,Jul-10,2010,7,100,10.46,198.64,209.1,10
36348,Jun-11,2011,6,130,13.79,262.2,275.99,13
11475,May-10,2010,5,140,14.64,278.1,292.74,14
45933,May-07,2007,5,160,16,304,320,16
31179,May-11,2011,5,180,19.11,363.03,382.14,18
35511,Jun-07,2007,6,230,23,437,460,23
11884,Jun-08,2008,6,260,26.4,501.4,527.8,26
21377,Dec-07,2007,12,9,0.9,17.1,18,1
39099,Jan-09,2009,1,9,0.93,17.61,18.54,1
27020,Nov-08,2008,11,18,1.83,34.71,36.54,2
37174,Dec-10,2010,12,18,1.88,35.76,37.64,2
22765,Nov-09,2009,11,27,2.78,52.84,55.62,3
31953,Feb-10,2010,2,27,2.82,53.64,56.46,3
15552,Jan-07,2007,1,36,3.6,68.4,72,4
43219,Mar-07,2007,3,36,3.6,68.4,72,4
40386,Nov-07,2007,11,36,3.6,68.4,72,4
26229,Dec-08,2008,12,36,3.65,69.43,73.08,4
44862,Mar-09,2009,3,36,3.71,70.45,74.16,4
39604,Jan-10,2010,1,36,3.76,71.52,75.28,4
10427,Nov-11,2011,11,36,3.83,72.57,76.4,4
16814,Jan-08,2008,1,45,4.57,86.78,91.35,5
34041,Oct-08,2008,10,45,4.57,86.78,91.35,5
46569,Sep-09,2009,9,45,4.64,88.06,92.7,5
41757,Nov-10,2010,11,45,4.7,89.4,94.1,5
19215,Mar-11,2011,3,45,4.78,90.72,95.5,5
23349,Sep-11,2011,9,45,4.78,90.72,95.5,5
25264,Feb-08,2008,2,54,5.47,104.15,109.62,6
14708,Dec-09,2009,12,54,5.57,105.67,111.24,6
22438,Apr-10,2010,4,54,5.65,107.27,112.92,6
21001,Aug-11,2011,8,54,5.73,108.87,114.6,6
30011,Jan-11,2011,1,63,6.69,127.01,133.7,7
29550,Dec-11,2011,12,63,6.7,127,133.7,7
20344,Feb-09,2009,2,72,7.42,140.9,148.32,8
22353,Aug-09,2009,8,72,7.43,140.89,148.32,8
43244,Oct-09,2009,10,81,8.34,158.52,166.86,9
31424,Feb-07,2007,2,90,9,171,180,10
38721,Feb-11,2011,2,99,10.51,199.59,210.1,11
15999,Oct-07,2007,10,108,10.8,205.2,216,12
45270,Mar-10,2010,3,108,11.29,214.55,225.84,12
11189,Oct-10,2010,10,108,11.29,214.55,225.84,12
17781,Aug-08,2008,8,126,12.79,242.99,255.78,14
19849,Sep-07,2007,9,135,13.5,256.5,270,15
34260,Oct-11,2011,10,135,14.33,272.17,286.5,15
44837,Jul-11,2011,7,144,15.29,290.31,305.6,16
27598,Sep-10,2010,9,153,16,303.94,319.94,17
31474,Jul-10,2010,7,171,17.88,339.7,357.58,19
28738,Mar-08,2008,3,180,18.27,347.13,365.4,20
49101,Aug-10,2010,8,189,19.76,375.46,395.22,21
32168,Jul-09,2009,7,216,22.25,422.71,444.96,24
24423,Jun-08,2008,6,225,22.83,433.92,456.75,25
25094,Aug-07,2007,8,234,23.4,444.6,468,26
47349,Apr-11,2011,4,252,26.74,508.06,534.8,28
15085,Jul-07,2007,7,270,27,513,540,30
46821,Apr-09,2009,4,270,27.81,528.39,556.2,30
18222,May-07,2007,5,306,30.6,581.4,612,34
34383,May-09,2009,5,306,31.52,598.84,630.36,34
37371,May-11,2011,5,324,34.39,653.21,687.6,36
39312,Jun-11,2011,6,324,34.39,653.21,687.6,36
29844,Jul-08,2008,7,342,34.71,659.55,694.26,38
39633,Apr-07,2007,4,360,36,684,720,40
26253,Apr-08,2008,4,378,38.37,728.97,767.34,42
31834,May-08,2008,5,387,39.28,746.33,785.61,43
31901,May-10,2010,5,414,43.28,822.44,865.72,46
26849,Jun-09,2009,6,441,45.42,863.04,908.46,49
28406,Jun-10,2010,6,486,50.82,965.46,1016.28,54
23543,Jun-07,2007,6,522,52.2,991.8,1044,58
16461,Mar-07,2007,3,1250,125,2375,2500,1
22388,Oct-07,2007,10,1250,125,2375,2500,1
42580,Jan-08,2008,1,1250,126.88,2410.62,2537.5,1
16841,Mar-08,2008,3,1250,126.88,2410.62,2537.5,1
21227,Oct-08,2008,10,1250,126.88,2410.62,2537.5,1
31368,Jan-09,2009,1,1250,128.78,2446.78,2575.56,1
44026,Feb-09,2009,2,1250,128.78,2446.78,2575.56,1
30497,Nov-09,2009,11,1250,128.78,2446.78,2575.56,1
21368,Nov-10,2010,11,1250,130.71,2483.49,2614.2,1
43064,Jan-11,2011,1,1250,132.67,2520.74,2653.41,1
36187,Oct-11,2011,10,1250,132.67,2520.74,2653.41,1
31799,Feb-07,2007,2,2500,250,4750,5000,2
14453,Sep-07,2007,9,2500,250,4750,5000,2
48321,Dec-07,2007,12,2500,250,4750,5000,2
34377,Feb-08,2008,2,2500,253.75,4821.25,5075,2
48948,Dec-08,2008,12,2500,253.76,4821.24,5075,2
34956,Dec-09,2009,12,2500,257.56,4893.56,5151.12,2
41023,Oct-10,2010,10,2500,261.42,4966.98,5228.4,2
11568,Dec-10,2010,12,2500,261.42,4966.98,5228.4,2
36225,Nov-11,2011,11,2500,265.34,5041.48,5306.82,2
44092,Nov-07,2007,11,3750,375,7125,7500,3
33952,Apr-08,2008,4,3750,380.63,7231.87,7612.5,3
48292,May-09,2009,5,3750,386.33,7340.35,7726.68,3
44663,Aug-09,2009,8,3750,386.33,7340.35,7726.68,3
15995,Feb-10,2010,2,3750,392.13,7450.47,7842.6,3
40824,May-10,2010,5,3750,392.13,7450.47,7842.6,3
44549,Sep-10,2010,9,3750,392.13,7450.47,7842.6,3
17129,May-07,2007,5,5000,500,9500,10000,4
14760,Sep-09,2009,9,5000,515.12,9787.12,10302.24,4
13903,Oct-09,2009,10,5000,515.11,9787.13,10302.24,4
18101,Mar-10,2010,3,5000,522.84,9933.96,10456.8,4
35602,Jul-10,2010,7,5000,522.84,9933.96,10456.8,4
46893,Sep-08,2008,9,6250,634.38,12053.12,12687.5,5
49491,Aug-10,2010,8,6250,653.55,12417.45,13071,5
37588,Mar-11,2011,3,6250,663.35,12603.7,13267.05,5
10056,Sep-11,2011,9,6250,663.35,12603.7,13267.05,5
38066,Jul-11,2011,7,7500,796.02,15124.44,15920.46,6
32958,Aug-11,2011,8,7500,796.02,15124.44,15920.46,6
32058,Aug-07,2007,8,8750,875,16625,17500,7
48847,Apr-10,2010,4,8750,914.97,17384.43,18299.4,7
15369,Apr-07,2007,4,10000,1000,19000,20000,8
23275,Aug-08,2008,8,10000,1015.01,19284.99,20300,8
48881,Apr-09,2009,4,10000,1030.22,19574.26,20604.48,8
18211,Jun-09,2009,6,10000,1030.23,19574.25,20604.48,8
46177,Jul-09,2009,7,10000,1030.23,19574.25,20604.48,8
28532,Jun-08,2008,6,13750,1395.63,26516.87,27912.5,11
48856,Jul-08,2008,7,13750,1395.63,26516.87,27912.5,11
34625,Apr-11,2011,4,13750,1459.37,27728.14,29187.51,11
35254,Jul-07,2007,7,15000,1500,28500,30000,12
12160,Jun-07,2007,6,18750,1875,35625,37500,15
15900,Jun-10,2010,6,20000,2091.36,39735.84,41827.2,16
15711,May-08,2008,5,22500,2283.76,43391.24,45675,18
12675,May-11,2011,5,22500,2388.07,45373.31,47761.38,18
28996,Jun-11,2011,6,23750,2520.74,47894.05,50414.79,19
13589,Dec-09,2009,12,14,0.87,27.98,28.85,1
24828,Jan-10,2010,1,14,0.88,28.4,29.28,1
19252,Nov-10,2010,11,28,1.76,56.8,58.56,2
46812,Nov-08,2008,11,42,2.56,82.7,85.26,3
45523,Jan-09,2009,1,42,2.6,83.95,86.55,3
36028,Nov-11,2011,11,42,2.67,86.49,89.16,3
15318,Jan-07,2007,1,56,3.36,108.64,112,4
46049,Oct-08,2008,10,56,3.41,110.27,113.68,4
24140,Dec-08,2008,12,56,3.41,110.27,113.68,4
31792,Oct-10,2010,10,56,3.51,113.61,117.12,4
18251,Dec-10,2010,12,56,3.52,113.6,117.12,4
41623,Oct-07,2007,10,70,4.2,135.8,140,5
36138,Mar-08,2008,3,70,4.26,137.84,142.1,5
19900,Oct-09,2009,10,70,4.34,139.91,144.25,5
35047,Mar-11,2011,3,70,4.46,144.14,148.6,5
12996,Jan-08,2008,1,84,5.12,165.4,170.52,6
39686,Mar-09,2009,3,84,5.2,167.9,173.1,6
17524,Nov-09,2009,11,84,5.2,167.9,173.1,6
28643,Aug-10,2010,8,84,5.27,170.41,175.68,6
48514,Sep-11,2011,9,84,5.35,172.97,178.32,6
28026,Dec-07,2007,12,98,5.88,190.12,196,7
39889,Feb-10,2010,2,98,6.15,198.81,204.96,7
29164,Jan-11,2011,1,98,6.24,201.8,208.04,7
12264,Nov-07,2007,11,112,6.72,217.28,224,8
12631,Feb-09,2009,2,112,6.93,223.87,230.8,8
37893,Sep-09,2009,9,112,6.92,223.88,230.8,8
33785,Feb-11,2011,2,112,7.13,230.63,237.76,8
44014,Dec-11,2011,12,112,7.13,230.63,237.76,8
39674,Jul-08,2008,7,126,7.67,248.11,255.78,9
24036,Mar-10,2010,3,126,7.91,255.61,263.52,9
37010,Jul-10,2010,7,126,7.91,255.61,263.52,9
35039,Feb-07,2007,2,140,8.4,271.6,280,10
25077,Sep-07,2007,9,140,8.4,271.6,280,10
41137,Aug-09,2009,8,140,8.66,279.84,288.5,10
12681,Mar-07,2007,3,154,9.24,298.76,308,11
36096,Aug-11,2011,8,182,11.59,374.77,386.36,13
15347,Oct-11,2011,10,182,11.59,374.77,386.36,13
27642,Feb-08,2008,2,196,11.94,385.94,397.88,14
12966,Sep-08,2008,9,196,11.94,385.94,397.88,14
16834,Apr-08,2008,4,224,13.65,441.07,454.72,16
47944,Sep-10,2010,9,238,14.93,482.83,497.76,17
34657,Apr-10,2010,4,294,18.44,596.44,614.88,21
34788,Jul-09,2009,7,308,19.04,615.66,634.7,22
34017,Aug-08,2008,8,350,21.32,689.18,710.5,25
18283,Apr-09,2009,4,364,22.5,727.6,750.1,26
29353,Aug-07,2007,8,378,22.68,733.32,756,27
40374,Jul-11,2011,7,378,24.07,778.37,802.44,27
21899,May-07,2007,5,406,24.36,787.64,812,29
18800,Jul-07,2007,7,490,29.4,950.6,980,35
20504,May-10,2010,5,504,31.62,1022.46,1054.08,36
20261,Apr-07,2007,4,518,31.08,1004.92,1036,37
35997,May-09,2009,5,532,32.89,1063.41,1096.3,38
19629,Apr-11,2011,4,560,35.66,1153.14,1188.8,40
27275,Jun-09,2009,6,574,35.49,1147.36,1182.85,41
36052,Jun-08,2008,6,588,35.81,1157.83,1193.64,42
15000,Jun-10,2010,6,588,36.89,1192.87,1229.76,42
40110,May-11,2011,5,658,41.91,1354.93,1396.84,47
12409,Jun-07,2007,6,686,41.16,1330.84,1372,49
22258,Jun-11,2011,6,686,43.68,1412.6,1456.28,49
37341,May-08,2008,5,756,46.04,1488.64,1534.68,54
20595,May-07,2007,5,700,45,1455,1500,1
24639,Jul-07,2007,7,700,45,1455,1500,1
