book,release,chapter,page,chapter_number,section_number,institution_id,class_id,student_id,media_id,dt_started,dt_last_event,access_count,proportion_video,proportion_time,review_flag
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,26bd4867-1e47-41b9-a445-8dc78a9d3e89,381974697,2023-03-02T01:15:25Z,2023-03-02T05:52:41Z,2,0.870979764739736,0.89811736819873,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,26bd4867-1e47-41b9-a445-8dc78a9d3e89,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,26bd4867-1e47-41b9-a445-8dc78a9d3e89,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,277fca19-3296-46d0-9888-b03684436aab,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,277fca19-3296-46d0-9888-b03684436aab,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,277fca19-3296-46d0-9888-b03684436aab,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,277fca19-3296-46d0-9888-b03684436aab,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,277fca19-3296-46d0-9888-b03684436aab,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b52c7c7-844f-4e84-9007-203a1b72e96b,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b52c7c7-844f-4e84-9007-203a1b72e96b,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b52c7c7-844f-4e84-9007-203a1b72e96b,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b52c7c7-844f-4e84-9007-203a1b72e96b,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b52c7c7-844f-4e84-9007-203a1b72e96b,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b789b13-bf35-47ae-9191-f41718f13f75,379060892,2023-01-19T17:56:28Z,2023-01-19T17:59:39Z,1,0.999777682083384,0.999777682083384,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b789b13-bf35-47ae-9191-f41718f13f75,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b789b13-bf35-47ae-9191-f41718f13f75,381974697,2023-01-23T23:02:13Z,2023-01-23T23:11:11Z,1,0.9906561739679,0.9906561739679,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b789b13-bf35-47ae-9191-f41718f13f75,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2b789b13-bf35-47ae-9191-f41718f13f75,379150092,2023-01-31T20:54:15Z,2023-01-31T20:57:39Z,1,0.688687130348019,0.688687130348019,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2bd80059-216d-4dc4-a1e3-73d786a2453e,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2bd80059-216d-4dc4-a1e3-73d786a2453e,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2bd80059-216d-4dc4-a1e3-73d786a2453e,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2bd80059-216d-4dc4-a1e3-73d786a2453e,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2bd80059-216d-4dc4-a1e3-73d786a2453e,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2c9559ea-5c7b-4c4b-a83c-6f0fdbc1cec5,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2c9559ea-5c7b-4c4b-a83c-6f0fdbc1cec5,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2c9559ea-5c7b-4c4b-a83c-6f0fdbc1cec5,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2c9559ea-5c7b-4c4b-a83c-6f0fdbc1cec5,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2c9559ea-5c7b-4c4b-a83c-6f0fdbc1cec5,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2e444aad-2394-4164-ab1f-14c5e537dd49,379060892,2023-01-18T23:11:04Z,2023-01-18T23:14:02Z,1,0.933514328776763,0.933514328776763,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2e444aad-2394-4164-ab1f-14c5e537dd49,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2e444aad-2394-4164-ab1f-14c5e537dd49,381974697,2023-01-21T21:38:52Z,2023-01-21T21:49:29Z,1,0.943326558732981,0.943326558732981,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2e444aad-2394-4164-ab1f-14c5e537dd49,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,2e444aad-2394-4164-ab1f-14c5e537dd49,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,308a0e52-a9e6-4075-a807-23efcc16337f,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,308a0e52-a9e6-4075-a807-23efcc16337f,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,308a0e52-a9e6-4075-a807-23efcc16337f,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,308a0e52-a9e6-4075-a807-23efcc16337f,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,308a0e52-a9e6-4075-a807-23efcc16337f,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,30d4954d-a288-4bb3-8686-848fcf779e72,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,30d4954d-a288-4bb3-8686-848fcf779e72,379319375,2023-01-21T22:48:50Z,2023-01-21T22:51:00Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,30d4954d-a288-4bb3-8686-848fcf779e72,381974697,2023-01-23T18:32:15Z,2023-01-23T18:32:20Z,1,0.00837762647959965,0.00837762647959965,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,30d4954d-a288-4bb3-8686-848fcf779e72,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,30d4954d-a288-4bb3-8686-848fcf779e72,379319558,2023-01-24T23:26:57Z,2023-01-24T23:43:45Z,1,0.999841419630114,0.999841419630114,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32683ad9-2845-4977-9912-2c59bf0f6aa6,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32683ad9-2845-4977-9912-2c59bf0f6aa6,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32683ad9-2845-4977-9912-2c59bf0f6aa6,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32683ad9-2845-4977-9912-2c59bf0f6aa6,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32683ad9-2845-4977-9912-2c59bf0f6aa6,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32cdbb0c-01ac-4957-8964-3d25816f5956,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32cdbb0c-01ac-4957-8964-3d25816f5956,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32cdbb0c-01ac-4957-8964-3d25816f5956,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32cdbb0c-01ac-4957-8964-3d25816f5956,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,32cdbb0c-01ac-4957-8964-3d25816f5956,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3343c3ec-3165-431e-b9e6-1d20371fcffb,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3343c3ec-3165-431e-b9e6-1d20371fcffb,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3343c3ec-3165-431e-b9e6-1d20371fcffb,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3343c3ec-3165-431e-b9e6-1d20371fcffb,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3343c3ec-3165-431e-b9e6-1d20371fcffb,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,33d21fcb-bc6e-4146-ac50-17004c44ff5f,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,33d21fcb-bc6e-4146-ac50-17004c44ff5f,379060892,2023-01-20T23:27:44Z,2023-01-20T23:29:11Z,1,0.387394268489295,0.387394268489295,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,33d21fcb-bc6e-4146-ac50-17004c44ff5f,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,33d21fcb-bc6e-4146-ac50-17004c44ff5f,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,33d21fcb-bc6e-4146-ac50-17004c44ff5f,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,379319375,2023-01-22T00:50:23Z,2023-01-22T00:53:28Z,1,0.891829389682263,0.891829389682263,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,34a928bc-4d2c-49c5-8ce5-a016c5c5fbe0,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,355c2813-f82c-431a-863d-cefa42c7fcf4,379060892,2023-01-22T03:26:30Z,2023-01-22T03:29:41Z,1,0.999777682083384,0.999777682083384,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,355c2813-f82c-431a-863d-cefa42c7fcf4,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,355c2813-f82c-431a-863d-cefa42c7fcf4,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,355c2813-f82c-431a-863d-cefa42c7fcf4,379150092,2023-01-26T21:34:19Z,2023-01-26T21:39:30Z,1,0.781885007483356,0.781885007483356,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,355c2813-f82c-431a-863d-cefa42c7fcf4,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,358d4f94-b618-4413-865c-215a4e7d56e1,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,358d4f94-b618-4413-865c-215a4e7d56e1,379319375,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,358d4f94-b618-4413-865c-215a4e7d56e1,381974697,2023-01-24T04:10:21Z,2023-01-24T04:12:01Z,1,0.178565626250869,0.178565626250869,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,358d4f94-b618-4413-865c-215a4e7d56e1,379150092,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,358d4f94-b618-4413-865c-215a4e7d56e1,379319558,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3891e21f-e2a2-4f4e-911a-870016b842cc,379319375,2023-01-17T04:26:52Z,2023-01-17T04:29:11Z,1,0.999832292271373,0.999832292271373,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 4 - Explaining Variation,4.2 Explaining One Variable with Another,4,2,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3891e21f-e2a2-4f4e-911a-870016b842cc,379060892,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.4 Exploring the Mean,5,4,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3891e21f-e2a2-4f4e-911a-870016b842cc,381974697,NA,NA,NA,NA,NA,FALSE
College / Statistics and Data Science (ABC),v5.0-exp1,Chapter 5 - A Simple Model,5.9 DATA = MODEL + ERROR: Notation,5,9,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,3891e21f-e2a2-4f4e-911a-870016b842cc,379150092,NA,NA,NA,NA,NA,FALSE
