student_id,class_id,chapter_number,book,EOC,n_possible,n_correct,n_attempt
3ab59687-4a09-42bf-a03e-730f0302e54b,074123e7-cd90-4500-86fe-286aaa733bf5,9,College / Statistics and Data Science (ABC),0.6320754716981132,106,67,159
3ab59687-4a09-42bf-a03e-730f0302e54b,074123e7-cd90-4500-86fe-286aaa733bf5,10,College / Statistics and Data Science (ABC),0.5774647887323944,71,41,102
3ab59687-4a09-42bf-a03e-730f0302e54b,074123e7-cd90-4500-86fe-286aaa733bf5,11,College / Statistics and Data Science (ABC),0.4725274725274725,91,43,133
3ab59687-4a09-42bf-a03e-730f0302e54b,074123e7-cd90-4500-86fe-286aaa733bf5,12,College / Statistics and Data Science (ABC),0.6623376623376623,77,51,92
3ad4babb-2a94-41ae-8324-f57717493a23,84444a0e-2905-46a8-bc93-5f566c0c1916,1,College / Advanced Statistics and Data Science (ABCD),0.9230769230769231,13,12,14
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,1,College / Advanced Statistics and Data Science (ABCD),0.7659574468085106,47,36,94
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,2,College / Advanced Statistics and Data Science (ABCD),0.7640449438202247,89,68,134
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,3,College / Advanced Statistics and Data Science (ABCD),0.898989898989899,99,89,131
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,4,College / Advanced Statistics and Data Science (ABCD),0.7387387387387387,112,82,176
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,5,College / Advanced Statistics and Data Science (ABCD),0.78125,64,50,92
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,6,College / Advanced Statistics and Data Science (ABCD),0.8469387755102041,98,83,124
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,7,College / Advanced Statistics and Data Science (ABCD),0.7903225806451613,62,49,66
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,8,College / Advanced Statistics and Data Science (ABCD),0.7662337662337663,77,59,104
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,9,College / Advanced Statistics and Data Science (ABCD),0.826530612244898,98,81,120
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,10,College / Advanced Statistics and Data Science (ABCD),0.746031746031746,63,47,76
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,11,College / Advanced Statistics and Data Science (ABCD),0.6883116883116883,77,53,94
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,12,College / Advanced Statistics and Data Science (ABCD),0.7023809523809523,84,59,127
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,13,College / Advanced Statistics and Data Science (ABCD),0.9322033898305084,59,55,67
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,14,College / Advanced Statistics and Data Science (ABCD),0.7333333333333333,60,44,86
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,15,College / Advanced Statistics and Data Science (ABCD),0.8260869565217391,46,38,62
3b858662-1220-4f03-86d7-aba3efdf6973,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,16,College / Advanced Statistics and Data Science (ABCD),0.8108108108108109,37,30,55
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,1,College / Statistics and Data Science (ABC),0.9736842105263158,38,37,40
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,2,College / Statistics and Data Science (ABC),0.8571428571428571,84,72,120
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,3,College / Statistics and Data Science (ABC),0.8347826086956521,115,96,169
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,4,College / Statistics and Data Science (ABC),0.7142857142857143,120,85,195
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,5,College / Statistics and Data Science (ABC),0.7540983606557377,61,46,86
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,6,College / Statistics and Data Science (ABC),0.6666666666666666,33,22,39
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,7,College / Statistics and Data Science (ABC),0.4626865671641791,67,31,86
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,8,College / Statistics and Data Science (ABC),0.5915492957746479,71,42,82
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,9,College / Statistics and Data Science (ABC),0.6060606060606061,99,60,124
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,10,College / Statistics and Data Science (ABC),0.5873015873015873,63,37,78
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,11,College / Statistics and Data Science (ABC),0.5625,80,45,98
3ba3aaa3-202a-4ee9-8698-1d831c748364,074123e7-cd90-4500-86fe-286aaa733bf5,12,College / Statistics and Data Science (ABC),0.6867469879518072,83,57,106
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,1,College / Advanced Statistics and Data Science (ABCD),0.6785714285714286,56,38,146
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,2,College / Advanced Statistics and Data Science (ABCD),0.8255813953488372,86,71,122
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,3,College / Advanced Statistics and Data Science (ABCD),0.82,100,82,131
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,4,College / Advanced Statistics and Data Science (ABCD),0.6854838709677419,125,85,225
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,5,College / Advanced Statistics and Data Science (ABCD),0.6774193548387096,62,42,88
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,6,College / Advanced Statistics and Data Science (ABCD),0.5984251968503937,127,76,240
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,7,College / Advanced Statistics and Data Science (ABCD),0.7213114754098361,61,44,64
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,8,College / Advanced Statistics and Data Science (ABCD),0.7466666666666667,75,56,91
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,9,College / Advanced Statistics and Data Science (ABCD),0.7155963302752294,109,78,166
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,10,College / Advanced Statistics and Data Science (ABCD),0.6125,80,49,161
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,11,College / Advanced Statistics and Data Science (ABCD),0.6447368421052632,76,49,90
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,12,College / Advanced Statistics and Data Science (ABCD),0.654320987654321,81,53,106
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,13,College / Advanced Statistics and Data Science (ABCD),0.7,60,42,69
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,14,College / Advanced Statistics and Data Science (ABCD),0.6507936507936508,63,41,99
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,15,College / Advanced Statistics and Data Science (ABCD),0.6481481481481481,54,35,79
3bb9e215-bf93-4fcc-abdc-b5ca5f8fbd8a,84444a0e-2905-46a8-bc93-5f566c0c1916,16,College / Advanced Statistics and Data Science (ABCD),0.575,40,23,69
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,1,College / Statistics and Data Science (ABC),0.7142857142857143,35,25,37
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,5,College / Statistics and Data Science (ABC),0.25,4,1,4
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,6,College / Statistics and Data Science (ABC),0.31313131313131315,99,31,129
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,7,College / Statistics and Data Science (ABC),1,1,1,1
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,8,College / Statistics and Data Science (ABC),0.25806451612903225,62,16,76
3c225844-c09a-4fa8-a5fe-f1dbe1a7784e,bc650f4f-11f0-439a-a90a-47726724c811,9,College / Statistics and Data Science (ABC),0.2631578947368421,95,25,117
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1,College / Advanced Statistics and Data Science (ABCD),0.7916666666666666,48,38,71
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2,College / Advanced Statistics and Data Science (ABCD),0.5151515151515151,132,68,537
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3,College / Advanced Statistics and Data Science (ABCD),0.7821782178217822,101,79,133
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,4,College / Advanced Statistics and Data Science (ABCD),0.6608695652173913,116,76,187
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,5,College / Advanced Statistics and Data Science (ABCD),0.7377049180327869,61,45,86
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,6,College / Advanced Statistics and Data Science (ABCD),0.6804123711340206,97,66,122
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,7,College / Advanced Statistics and Data Science (ABCD),0.765625,64,49,73
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,8,College / Advanced Statistics and Data Science (ABCD),0.6621621621621622,74,49,89
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,9,College / Advanced Statistics and Data Science (ABCD),0.5673076923076923,104,59,142
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,10,College / Advanced Statistics and Data Science (ABCD),0.578125,64,37,83
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,11,College / Advanced Statistics and Data Science (ABCD),0.6,80,48,101
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,12,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,78,52,97
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,13,College / Advanced Statistics and Data Science (ABCD),0.847457627118644,59,50,67
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,14,College / Advanced Statistics and Data Science (ABCD),0.5740740740740741,54,31,72
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,15,College / Advanced Statistics and Data Science (ABCD),0.6,45,27,64
3c527014-c635-41c0-9549-80b38bb99f08,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,16,College / Advanced Statistics and Data Science (ABCD),0.6486486486486487,37,24,53
3c729a75-e54a-4e76-bb91-f241f2bc17ed,84444a0e-2905-46a8-bc93-5f566c0c1916,1,College / Advanced Statistics and Data Science (ABCD),0.7857142857142857,14,11,15
3c729a75-e54a-4e76-bb91-f241f2bc17ed,84444a0e-2905-46a8-bc93-5f566c0c1916,4,College / Advanced Statistics and Data Science (ABCD),0.75,9,6,14
3c729a75-e54a-4e76-bb91-f241f2bc17ed,84444a0e-2905-46a8-bc93-5f566c0c1916,6,College / Advanced Statistics and Data Science (ABCD),0.6363636363636364,22,14,27
3c729a75-e54a-4e76-bb91-f241f2bc17ed,84444a0e-2905-46a8-bc93-5f566c0c1916,8,College / Advanced Statistics and Data Science (ABCD),0.7058823529411765,68,48,80
3c729a75-e54a-4e76-bb91-f241f2bc17ed,84444a0e-2905-46a8-bc93-5f566c0c1916,11,College / Advanced Statistics and Data Science (ABCD),0.4,15,6,19
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,1,College / Statistics and Data Science (ABC),0.5652173913043478,46,26,119
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,2,College / Statistics and Data Science (ABC),0.7924528301886793,53,42,86
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,3,College / Statistics and Data Science (ABC),0.7627118644067796,59,45,76
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,4,College / Statistics and Data Science (ABC),0.8421052631578947,77,64,135
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,6,College / Statistics and Data Science (ABC),0.6818181818181818,44,30,64
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,7,College / Statistics and Data Science (ABC),1,3,3,3
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,8,College / Statistics and Data Science (ABC),0.8679245283018868,53,46,66
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,9,College / Statistics and Data Science (ABC),0.7647058823529411,68,52,87
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,10,College / Statistics and Data Science (ABC),0.6296296296296297,27,17,34
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,11,College / Statistics and Data Science (ABC),0.6551724137931034,29,19,35
3cbe0efe-1f4b-4df4-87a9-456e497d8851,79662249-02f6-48d8-aa99-1e1c0aeea77d,12,College / Statistics and Data Science (ABC),0.7457627118644068,59,44,68
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,1,College / Statistics and Data Science (ABC),0.782608695652174,46,36,77
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,2,College / Statistics and Data Science (ABC),0.8409090909090909,88,74,135
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,3,College / Statistics and Data Science (ABC),0.7920792079207921,101,80,133
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,4,College / Statistics and Data Science (ABC),0.7719298245614035,115,88,184
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,5,College / Statistics and Data Science (ABC),0.6984126984126984,63,44,93
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,6,College / Statistics and Data Science (ABC),0.7352941176470589,102,75,138
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,7,College / Statistics and Data Science (ABC),0.6875,64,44,70
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,8,College / Statistics and Data Science (ABC),0.7532467532467533,77,58,95
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,9,College / Statistics and Data Science (ABC),0.7254901960784313,102,74,132
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,10,College / Statistics and Data Science (ABC),0.7741935483870968,62,48,74
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,11,College / Statistics and Data Science (ABC),0.6712328767123288,73,49,84
3cc14c3e-8586-4017-80c1-152954ebbe2a,074123e7-cd90-4500-86fe-286aaa733bf5,12,College / Statistics and Data Science (ABC),0.7105263157894737,76,54,90
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,1,College / Statistics and Data Science (ABC),0.7380952380952381,42,31,49
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,2,College / Statistics and Data Science (ABC),0.45714285714285713,105,48,209
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,3,College / Statistics and Data Science (ABC),0.48717948717948717,117,57,189
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,4,College / Statistics and Data Science (ABC),0.5882352941176471,120,70,196
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,5,College / Statistics and Data Science (ABC),0.4520547945205479,73,33,121
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,6,College / Statistics and Data Science (ABC),0.4067796610169492,118,48,207
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,7,College / Statistics and Data Science (ABC),0.43037974683544306,79,34,140
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,8,College / Statistics and Data Science (ABC),0.5384615384615384,78,42,98
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,9,College / Statistics and Data Science (ABC),0.4953271028037383,107,53,149
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,10,College / Statistics and Data Science (ABC),0.4626865671641791,67,31,84
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,11,College / Statistics and Data Science (ABC),0.5185185185185185,81,42,103
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,12,College / Statistics and Data Science (ABC),0.5119047619047619,84,43,108
3cc37f5f-192b-4e11-b888-7745d7406efd,c7008a64-b43c-4eb4-bebf-07b08b9894ad,13,College / Statistics and Data Science (ABC),0.3142857142857143,35,11,75
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,1,College / Advanced Statistics and Data Science (ABCD),0.972972972972973,37,36,40
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,83,68,117
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,3,College / Advanced Statistics and Data Science (ABCD),0.8762886597938144,97,85,124
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,4,College / Advanced Statistics and Data Science (ABCD),0.7807017543859649,115,89,185
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,5,College / Advanced Statistics and Data Science (ABCD),0.8688524590163934,61,53,88
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6,College / Advanced Statistics and Data Science (ABCD),0.8787878787878788,99,87,128
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,7,College / Advanced Statistics and Data Science (ABCD),0.8688524590163934,61,53,66
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,8,College / Advanced Statistics and Data Science (ABCD),0.8055555555555556,72,58,85
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,9,College / Advanced Statistics and Data Science (ABCD),0.8367346938775511,98,82,122
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,10,College / Advanced Statistics and Data Science (ABCD),0.7666666666666667,60,46,68
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,11,College / Advanced Statistics and Data Science (ABCD),0.8648648648648649,74,64,86
3d384708-5fbe-4afb-bfa2-8fabcec34065,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,12,College / Advanced Statistics and Data Science (ABCD),0.84,75,63,87
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,1,College / Statistics and Data Science (ABC),0.918918918918919,37,34,38
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,2,College / Statistics and Data Science (ABC),0.6415094339622641,106,68,226
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,3,College / Statistics and Data Science (ABC),0.7747747747747747,111,86,166
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,4,College / Statistics and Data Science (ABC),0.7333333333333333,121,88,220
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,5,College / Statistics and Data Science (ABC),0.8166666666666667,60,49,84
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,6,College / Statistics and Data Science (ABC),0.7835051546391752,97,76,122
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,7,College / Statistics and Data Science (ABC),0.6825396825396826,63,43,68
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,8,College / Statistics and Data Science (ABC),0.7945205479452054,73,58,86
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,9,College / Statistics and Data Science (ABC),0.7878787878787878,99,78,124
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,10,College / Statistics and Data Science (ABC),0.7540983606557377,61,46,71
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,11,College / Statistics and Data Science (ABC),0.717948717948718,78,56,93
3d4010e1-ed99-4ab2-89ed-6c91e87269a6,074123e7-cd90-4500-86fe-286aaa733bf5,12,College / Statistics and Data Science (ABC),0.7894736842105263,76,60,90
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,1,College / Statistics and Data Science (ABC),0.8421052631578947,38,32,40
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,2,College / Statistics and Data Science (ABC),0.6323529411764706,68,43,97
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,3,College / Statistics and Data Science (ABC),0.6229508196721312,61,38,83
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,4,College / Statistics and Data Science (ABC),0.6282051282051282,79,49,132
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,5,College / Statistics and Data Science (ABC),0.48148148148148145,27,13,47
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,6,College / Statistics and Data Science (ABC),0.5416666666666666,72,39,95
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,7,College / Statistics and Data Science (ABC),0.5434782608695652,46,25,52
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,8,College / Statistics and Data Science (ABC),0.5789473684210527,19,11,19
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,9,College / Statistics and Data Science (ABC),0.4827586206896552,58,28,72
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,10,College / Statistics and Data Science (ABC),0.5964912280701754,57,34,69
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,11,College / Statistics and Data Science (ABC),0.3,10,3,12
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,12,College / Statistics and Data Science (ABC),0.6904761904761905,42,29,47
3d50c5df-bfa5-47bf-9664-c09c8a3a34e9,97c61e74-5a20-4cf5-bf67-8f8db750d0e7,13,College / Statistics and Data Science (ABC),0.21052631578947367,19,4,49
3d9df5b5-e1d7-40c5-ad24-ef6cf9e5bb62,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1,College / Advanced Statistics and Data Science (ABCD),1,5,5,6
3d9df5b5-e1d7-40c5-ad24-ef6cf9e5bb62,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,5,College / Advanced Statistics and Data Science (ABCD),NA,0,0,9
3dd4aa35-545c-4407-a09d-cfa47551a9b7,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,1,College / Advanced Statistics and Data Science (ABCD),0.8717948717948718,39,34,42
3dd4aa35-545c-4407-a09d-cfa47551a9b7,312e145c-f6b8-4f25-a73e-4d9f5b5926c0,2,College / Advanced Statistics and Data Science (ABCD),0.7090909090909091,55,39,95
3deb263a-192e-4b24-8b36-91c2ac6dbe43,65246c1e-a176-4760-acb5-a320a9b7b2fe,1,College / Statistics and Data Science (ABC),0.6212121212121212,66,41,141
3deb263a-192e-4b24-8b36-91c2ac6dbe43,65246c1e-a176-4760-acb5-a320a9b7b2fe,2,College / Statistics and Data Science (ABC),0.49514563106796117,103,51,228
